loan_id,age,employment_years,existing_emi,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2402,26,7,0,4100000,9600000,2,307,8800000,7800000,8500000,3100000,Rejected
2403,48,10,0,7300000,23700000,16,852,9400000,6800000,22600000,8500000,Approved
2404,45,20,168774,9300000,27500000,6,364,12200000,13800000,25300000,10800000,Rejected
2405,43,12,0,4300000,15200000,12,552,3400000,2100000,12700000,4800000,Approved
2406,37,5,0,2600000,8100000,2,421,4200000,3100000,6200000,2500000,Approved
2407,44,9,47037,2900000,9800000,12,588,5900000,2300000,6800000,2900000,Approved
2408,25,1,0,900000,3500000,6,763,2300000,300000,2000000,600000,Approved
2409,42,12,0,4900000,17500000,20,823,12600000,8700000,14300000,4800000,Approved
2410,51,16,118525,7700000,24800000,10,642,16800000,10700000,27400000,4500000,Approved
2411,43,9,36912,4700000,16800000,12,647,10400000,8300000,10600000,3400000,Approved
2412,49,13,0,3000000,8900000,20,886,2600000,1000000,10600000,2800000,Approved
2413,51,27,0,9700000,26200000,4,518,26200000,0,22500000,14000000,Rejected
2414,58,25,126352,6900000,26800000,20,515,10800000,2500000,16700000,8300000,Rejected
2415,38,13,65446,3800000,12400000,8,340,1800000,2600000,9700000,2600000,Rejected
2416,34,6,14425,600000,1700000,14,521,0,1000000,1700000,600000,Rejected
2417,40,2,13232,1200000,2900000,12,330,400000,1600000,3800000,600000,Rejected
2418,48,24,119426,7800000,26800000,2,474,8900000,11200000,18400000,5600000,Approved
2419,54,17,199717,9000000,35100000,6,898,500000,16200000,20700000,9100000,Approved
2420,32,8,0,2800000,9100000,12,436,3600000,500000,7800000,3600000,Rejected
2421,35,12,80418,7800000,21300000,10,326,22800000,10700000,18500000,4500000,Rejected
2422,47,22,112150,4700000,9500000,18,876,11800000,6600000,18000000,4100000,Approved
2423,52,20,0,4600000,17500000,20,597,11400000,6100000,14100000,4100000,Approved
2424,37,13,101173,5100000,16100000,14,436,11400000,2700000,13100000,6700000,Rejected
2425,38,20,42111,6100000,22800000,18,640,16800000,7300000,19600000,6000000,Approved
2426,52,15,95326,6000000,22900000,16,302,12200000,6500000,17700000,7100000,Rejected
2427,53,27,0,8400000,23200000,16,476,15200000,5400000,18700000,8600000,Rejected
2428,59,22,157199,9300000,22000000,14,393,4300000,3800000,28400000,13900000,Rejected
2429,28,8,0,4200000,10300000,10,506,9300000,4500000,12400000,6000000,Rejected
2430,59,27,0,9600000,37800000,10,418,6700000,5500000,34900000,11300000,Rejected
2431,28,9,63089,5600000,13400000,6,865,14900000,9700000,12300000,6000000,Approved
2432,53,22,104024,7800000,28600000,2,703,500000,12400000,29500000,10500000,Approved
2433,32,9,76739,4500000,12600000,2,568,6900000,3900000,17800000,2900000,Approved
2434,35,3,0,2400000,5900000,2,425,1100000,500000,7400000,2500000,Rejected
2435,27,5,72657,3900000,11300000,12,305,5000000,5900000,8800000,2100000,Rejected
2436,44,26,0,9600000,20600000,6,456,17300000,11000000,21700000,11600000,Rejected
2437,24,2,16310,900000,2600000,2,602,600000,800000,3200000,1000000,Approved
2438,38,13,17920,1100000,3800000,20,814,1400000,1500000,3200000,1100000,Approved
2439,36,18,83852,6400000,24900000,2,640,10000000,5700000,18700000,6300000,Approved
2440,55,17,0,4600000,15000000,4,817,7200000,2400000,13000000,6600000,Approved
2441,42,22,0,7600000,29800000,20,361,13800000,5800000,15300000,5900000,Rejected
2442,60,24,37758,6800000,20100000,14,839,1900000,600000,15600000,7500000,Approved
2443,39,10,102269,7100000,27000000,20,592,5100000,9600000,20200000,7600000,Approved
2444,51,22,67052,6700000,24700000,6,498,12900000,700000,18800000,8400000,Rejected
2445,47,21,28558,5800000,12400000,6,847,5100000,9000000,14100000,7600000,Approved
2446,49,13,175081,8600000,29400000,16,643,1000000,14100000,33000000,12300000,Approved
2447,29,10,71570,3500000,10600000,4,389,8300000,4800000,9100000,2500000,Approved
2448,46,11,96347,4800000,17500000,20,381,400000,6900000,13400000,7000000,Rejected
2449,38,11,0,6100000,14400000,16,400,9200000,2800000,23800000,5600000,Rejected
2450,49,11,47080,5200000,12700000,16,718,11700000,100000,18100000,7200000,Approved
2451,45,16,82957,4100000,12400000,8,309,8200000,1000000,13000000,3300000,Rejected
2452,55,19,71737,3200000,7400000,2,838,2200000,2900000,10200000,3600000,Approved
2453,43,19,49776,7500000,21600000,14,678,8800000,12100000,20100000,11200000,Approved
2454,41,10,0,1500000,4500000,14,826,3200000,1700000,4600000,1600000,Approved
2455,43,8,19339,1200000,3100000,16,348,1200000,2200000,3500000,1700000,Rejected
2456,43,16,0,8400000,19700000,6,476,24700000,16500000,31800000,12100000,Rejected
2457,60,22,152476,7900000,26300000,8,666,4600000,9200000,18400000,11800000,Approved
2458,33,7,28161,2100000,4300000,20,896,100000,2300000,7500000,2300000,Approved
2459,45,7,18343,2500000,7000000,20,547,800000,1200000,5200000,2300000,Rejected
2460,34,13,23246,3700000,13900000,2,405,5900000,3200000,9100000,5500000,Approved
2461,47,14,0,1100000,4000000,16,498,400000,100000,2300000,700000,Rejected
2462,29,10,128038,6500000,24800000,8,779,7000000,9600000,15700000,8800000,Approved
2463,44,25,0,8200000,31500000,8,403,11500000,8800000,19000000,6100000,Rejected
2464,33,10,56377,5000000,12400000,8,709,11300000,6800000,13300000,4200000,Approved
2465,36,14,34888,1500000,6000000,6,507,2600000,2700000,4800000,1900000,Rejected
2466,48,19,17502,3700000,9100000,18,368,3400000,2400000,8400000,3300000,Rejected
2467,45,16,80617,4100000,14600000,16,760,4700000,6600000,14900000,3000000,Approved
2468,35,11,32281,7200000,16800000,6,796,6600000,6100000,14400000,9800000,Approved
2469,29,7,43043,2000000,5000000,6,876,500000,2900000,5800000,1500000,Approved
2470,35,17,0,2000000,4700000,14,673,800000,3400000,5900000,1500000,Approved
2471,41,20,21723,5100000,11500000,4,747,5000000,8900000,14100000,7000000,Approved
2472,47,17,125532,6000000,13600000,12,589,9000000,300000,12600000,7100000,Approved
2473,39,11,0,4900000,18100000,8,382,13600000,400000,15500000,2400000,Rejected
2474,31,13,18121,900000,2300000,12,900,1300000,0,3300000,1100000,Approved
2475,49,25,0,7500000,25000000,18,628,3500000,2200000,21700000,4700000,Approved
2476,45,13,122084,6400000,25000000,12,667,13500000,5500000,25500000,5400000,Approved
2477,52,25,0,8700000,26400000,2,778,8500000,2400000,28800000,10300000,Approved
2478,41,16,0,7300000,17200000,18,831,18500000,4300000,23000000,5200000,Approved
2479,38,11,137652,7400000,27100000,4,320,19800000,14600000,25200000,9400000,Approved
2480,53,15,39797,2700000,9300000,16,656,7700000,2500000,6400000,3600000,Approved
2481,43,18,0,3400000,8900000,6,896,4200000,4800000,10200000,4200000,Approved
2482,37,10,31479,2100000,7400000,4,320,3300000,2700000,6300000,2200000,Approved
2483,24,6,0,3100000,10500000,10,751,5500000,5900000,9000000,1600000,Approved
2484,37,8,36384,4700000,17400000,2,523,10600000,7000000,10900000,5200000,Approved
2485,34,4,44463,3100000,10500000,6,584,7700000,2100000,10900000,2900000,Approved
2486,48,15,0,5700000,20400000,2,630,3000000,3100000,22600000,2900000,Approved
2487,30,12,43411,2300000,8000000,14,472,4400000,3300000,7700000,1800000,Rejected
2488,32,12,0,6600000,18500000,16,802,14600000,1100000,21800000,9700000,Approved
2489,31,13,39093,2700000,6400000,18,547,5000000,1700000,9200000,1700000,Rejected
2490,50,13,6154,800000,2800000,16,726,2000000,1300000,3100000,1200000,Approved
2491,38,16,0,6600000,18500000,8,712,2300000,3200000,24400000,7600000,Approved
2492,32,10,0,3900000,10700000,6,790,10600000,1900000,12500000,2700000,Approved
2493,32,5,4475,200000,600000,16,396,0,0,500000,200000,Rejected
2494,42,16,0,2000000,4200000,6,831,1300000,1700000,6900000,1200000,Approved
2495,40,13,0,9100000,20900000,20,632,4200000,400000,30000000,13200000,Approved
2496,52,20,71628,4700000,10800000,8,527,13300000,3100000,13600000,4800000,Rejected
2497,44,18,0,3200000,11100000,6,708,8900000,5700000,8100000,1500000,Approved
2498,40,14,38194,1700000,4200000,14,829,200000,1600000,4600000,1600000,Approved
2499,35,16,21491,2600000,8100000,12,854,4500000,5100000,6300000,2500000,Approved
2500,37,9,51096,2700000,6700000,14,899,2400000,4200000,6000000,2000000,Approved
2501,28,6,74695,3600000,13400000,6,589,3600000,0,11200000,4000000,Approved
2502,50,13,157978,7200000,26000000,6,571,4700000,0,22600000,4200000,Approved
2503,23,5,0,2500000,6400000,6,708,6900000,200000,9900000,3500000,Approved
2504,35,17,0,5500000,19600000,16,328,2400000,4800000,10900000,3700000,Rejected
2505,48,17,0,9200000,33500000,8,564,20800000,15200000,29800000,11400000,Approved
2506,40,15,207780,9000000,19000000,8,693,18300000,4500000,29600000,7200000,Approved
2507,40,9,0,5900000,15000000,14,626,16400000,4600000,17600000,8200000,Approved
2508,42,19,123824,5600000,15600000,12,470,9900000,10700000,14600000,7000000,Rejected
2509,35,17,20120,3200000,12500000,8,849,400000,5300000,10400000,4400000,Approved
2510,33,13,0,9100000,27800000,16,547,21900000,7000000,31900000,9400000,Rejected
2511,42,20,49012,4600000,15100000,2,417,5600000,3900000,11800000,6600000,Approved
2512,52,21,73093,7300000,14900000,2,358,13600000,12300000,20400000,7300000,Rejected
2513,29,7,17034,1300000,3100000,16,826,200000,1700000,5100000,1400000,Approved
2514,41,10,0,1800000,4200000,6,836,1300000,1900000,6800000,2000000,Approved
2515,46,10,0,500000,1700000,10,509,400000,300000,1400000,300000,Rejected
2516,51,18,97167,5700000,20500000,20,581,15200000,7800000,11400000,8500000,Approved
2517,40,6,4227,300000,1100000,4,359,100000,0,1000000,200000,Approved
2518,34,11,44154,2100000,7100000,10,517,1200000,2900000,5400000,1400000,Rejected
2519,46,15,82626,5700000,20100000,14,442,11700000,7300000,17900000,6500000,Rejected
2520,39,4,26979,1100000,2700000,16,346,1900000,300000,2200000,800000,Rejected
2521,40,18,102821,9300000,34000000,6,742,4200000,600000,32800000,8200000,Approved
2522,53,17,0,3500000,8100000,10,626,7100000,5500000,7200000,2900000,Approved
2523,56,18,97237,8200000,28800000,4,619,9000000,1100000,23000000,6300000,Approved
2524,49,20,108196,7500000,17900000,20,734,9100000,5500000,23000000,4900000,Approved
2525,42,21,171694,7000000,25600000,6,420,15100000,11500000,15300000,8700000,Rejected
2526,35,8,56962,3900000,8300000,18,600,3900000,600000,10400000,5600000,Approved
2527,42,17,0,4700000,13200000,12,440,4000000,3300000,16600000,4300000,Rejected
2528,33,4,0,1700000,5200000,16,820,1700000,1200000,4000000,1000000,Approved
2529,34,6,58041,2500000,7800000,8,437,5800000,0,5800000,3300000,Rejected
2530,34,5,5776,400000,1400000,12,468,700000,0,1500000,400000,Rejected
2531,35,17,48630,2400000,9100000,8,368,2200000,200000,5600000,3300000,Rejected
2532,53,15,25246,5700000,21900000,2,871,3200000,1700000,14400000,6100000,Approved
2533,43,24,229306,9800000,37900000,4,816,21800000,12200000,26100000,8500000,Approved
2534,54,17,112872,9000000,32800000,4,773,10600000,4100000,18900000,11500000,Approved
2535,43,14,0,800000,3000000,14,576,1200000,1300000,2600000,400000,Approved
2536,41,5,0,1600000,4500000,14,673,1900000,2700000,3700000,1300000,Approved
2537,48,23,0,9800000,34100000,20,760,21500000,9400000,33400000,13600000,Approved
2538,39,5,34928,2900000,7500000,12,678,3400000,3000000,10900000,3700000,Approved
2539,54,17,0,3900000,12000000,14,893,6000000,4700000,12900000,5200000,Approved
2540,39,12,39383,3300000,9000000,18,754,6100000,3900000,6900000,4700000,Approved
2541,42,7,14485,700000,2200000,8,617,1600000,400000,2400000,900000,Approved
2542,41,20,36753,8400000,29500000,20,661,14600000,3400000,28900000,10900000,Approved
2543,30,8,0,4000000,12100000,12,356,10500000,2500000,15600000,5000000,Rejected
2544,29,5,40990,1900000,6300000,16,811,1100000,100000,5100000,1900000,Approved
2545,35,16,54526,3900000,14600000,2,730,9200000,4000000,14600000,5400000,Approved
2546,46,18,183952,7400000,18000000,2,792,5300000,9400000,19900000,5300000,Approved
2547,53,21,0,5900000,16000000,6,798,15900000,5000000,12300000,3100000,Approved
2548,42,17,8944,1400000,2900000,12,490,600000,1600000,5500000,1300000,Rejected
2549,49,14,40079,1800000,5500000,6,448,2900000,300000,5600000,1300000,Rejected
2550,34,3,8304,1000000,3100000,6,525,1900000,1700000,2800000,1400000,Rejected
2551,46,11,0,7400000,19200000,20,415,2200000,4800000,29200000,7000000,Rejected
2552,47,10,56012,2700000,10600000,16,496,800000,2900000,9700000,2400000,Rejected
2553,42,7,62443,3600000,13100000,8,543,2900000,100000,9900000,2700000,Rejected
2554,41,15,110353,7000000,18400000,12,520,4700000,11900000,17000000,3800000,Rejected
2555,27,7,0,5000000,18000000,14,307,5300000,5600000,12800000,3300000,Rejected
2556,26,2,9638,1800000,5700000,14,502,1400000,1100000,4400000,1300000,Rejected
2557,38,18,69560,4700000,12000000,6,505,3400000,3800000,18000000,2300000,Rejected
2558,35,10,86524,6700000,23100000,4,304,14400000,7100000,24300000,10000000,Approved
2559,39,13,0,5800000,17500000,10,719,5800000,1900000,12400000,3100000,Approved
2560,34,8,62761,5900000,22700000,18,855,13400000,6300000,14500000,4000000,Approved
2561,52,16,116563,6000000,15800000,18,593,6800000,4800000,13200000,6400000,Approved
2562,36,11,0,700000,1400000,10,523,700000,1100000,1600000,900000,Rejected
2563,38,12,0,3700000,13100000,14,385,10600000,6800000,9200000,4900000,Rejected
2564,47,15,159397,7100000,19300000,6,783,3900000,4800000,21800000,5000000,Approved
2565,41,8,13401,1100000,3900000,2,538,400000,1300000,4300000,1600000,Approved
2566,40,19,0,9500000,20100000,2,506,16800000,800000,32700000,11000000,Rejected
2567,41,18,51985,2200000,8600000,2,461,1400000,3000000,4700000,2100000,Approved
2568,44,10,61063,5500000,20000000,8,666,3800000,4700000,18000000,7900000,Approved
2569,52,19,39043,4400000,16300000,20,561,5500000,8000000,12000000,4000000,Approved
2570,43,17,0,5000000,10800000,10,345,12300000,5000000,14100000,6300000,Rejected
2571,48,20,48889,6100000,12500000,14,862,11300000,1500000,21900000,6800000,Approved
2572,57,23,0,8100000,22300000,10,686,20400000,8700000,19200000,6200000,Approved
2573,42,14,116764,7000000,19600000,8,708,17600000,2600000,24300000,4500000,Approved
2574,44,23,130056,5600000,14800000,20,656,9600000,9200000,11600000,6500000,Approved
2575,30,8,30125,1800000,7000000,14,743,2600000,1000000,4500000,1500000,Approved
2576,40,9,42649,3600000,12100000,14,408,10100000,4200000,13000000,5400000,Rejected
2577,53,15,9950,600000,1300000,14,408,1000000,300000,1600000,900000,Rejected
2578,42,14,87639,4900000,16500000,12,439,7500000,1400000,10300000,7200000,Rejected
2579,47,13,0,3000000,7100000,6,415,2000000,5700000,9500000,2500000,Rejected
2580,49,11,62073,3800000,10600000,12,490,3300000,6500000,14400000,3100000,Rejected
2581,53,18,0,7600000,30000000,16,884,13300000,3600000,17200000,10800000,Approved
2582,55,23,92938,7800000,25400000,18,425,3000000,14000000,30500000,7200000,Rejected
2583,46,23,72131,6800000,21700000,20,730,17500000,1300000,18600000,3600000,Approved
2584,53,20,0,5900000,17300000,20,657,1500000,5600000,13000000,4100000,Approved
2585,44,19,0,4900000,16800000,10,480,2200000,8900000,12600000,2700000,Rejected
2586,28,6,9675,1100000,3100000,16,356,1300000,100000,3000000,1600000,Rejected
2587,45,16,88130,9800000,36000000,12,629,28000000,4100000,29800000,11200000,Approved
2588,29,3,17063,1200000,4700000,2,667,1100000,300000,4200000,800000,Approved
2589,31,7,69075,4700000,11500000,18,559,7500000,0,18700000,2600000,Approved
2590,46,18,107552,6700000,16000000,4,791,0,13000000,20700000,5200000,Approved
2591,37,19,73776,3700000,11300000,6,538,6200000,400000,10400000,5400000,Rejected
2592,54,26,46639,7400000,16000000,20,358,16700000,5500000,26800000,4300000,Rejected
2593,41,8,38806,3300000,11700000,14,439,4000000,6300000,8300000,1700000,Rejected
2594,45,11,0,4800000,15300000,12,503,3300000,4000000,12000000,4300000,Rejected
2595,45,18,0,4600000,11900000,6,810,11200000,8200000,17500000,5200000,Approved
2596,45,26,135688,8000000,30600000,14,302,12700000,13100000,23900000,6800000,Rejected
2597,48,11,0,4100000,8800000,18,300,10900000,6400000,8600000,3500000,Rejected
2598,38,6,56002,2600000,7200000,16,612,1300000,1000000,5800000,1400000,Approved
2599,38,1,8232,1300000,5000000,6,686,2700000,2000000,4100000,900000,Approved
2600,28,8,55453,2300000,4900000,12,409,3300000,2400000,4700000,3200000,Rejected
2601,30,8,2137,300000,900000,6,492,800000,300000,700000,400000,Rejected
2602,39,19,0,7000000,21700000,20,498,6600000,5500000,14700000,3900000,Rejected
2603,39,6,101452,4400000,10900000,18,611,8600000,6300000,8800000,3000000,Approved
2604,55,17,98355,5100000,11800000,6,776,7600000,400000,10500000,4400000,Approved
2605,36,15,140283,5900000,13000000,6,779,10800000,11600000,13100000,6600000,Approved
2606,42,24,155555,7800000,27200000,16,560,3600000,8100000,21800000,8600000,Approved
2607,41,3,0,2200000,5100000,6,308,3200000,2600000,6600000,3100000,Rejected
2608,54,23,120028,5400000,12600000,18,786,300000,2500000,21000000,6600000,Approved
2609,47,11,134640,7400000,29100000,8,597,12100000,4800000,16300000,7000000,Approved
2610,34,9,142066,5800000,12000000,12,811,9400000,8800000,14200000,3100000,Approved
2611,45,22,85848,5800000,13000000,12,862,11300000,8400000,12000000,3900000,Approved
2612,27,8,0,4800000,14200000,12,369,3200000,200000,14000000,3000000,Rejected
2613,50,25,0,7400000,23900000,4,687,20800000,10900000,26100000,5600000,Approved
2614,33,14,212876,9600000,19600000,12,500,21500000,700000,37600000,10900000,Rejected
2615,41,7,1574,200000,500000,6,746,400000,0,500000,0,Approved
2616,37,4,6784,700000,2100000,14,619,1900000,700000,2400000,1000000,Approved
2617,56,26,87823,7600000,16700000,20,692,9900000,9600000,25100000,7400000,Approved
2618,33,15,24929,1400000,3300000,18,321,900000,1500000,3000000,700000,Rejected
2619,54,20,0,3800000,15000000,14,730,10800000,2900000,10700000,3600000,Approved
2620,27,6,65707,2700000,10800000,6,480,4400000,0,10300000,3500000,Rejected
